Distance,Number of Records,Recipient RECORD NUMBER,Vendor_RECORD_NUMBER,Vendor USED RECORD NUMBER,X (Recipient.csv),X,Y (Recipient.csv),Y
4.942424015,1,395,6,6,-79.509661,-79.470681,36.163428,36.099201
12.001575583,1,396,9,9,-79.465885,-79.428373,36.093713,35.922694
8.955067105,1,397,5,5,-79.351526,-79.509386,36.099741,36.076881
0.116254845,1,398,9,9,-79.43045,-79.428373,35.922735,35.922694
5.582788246,1,399,7,7,-79.395549,-79.465885,36.036308,36.093713
13.639584490,1,400,9,9,-79.491542,-79.428373,36.113363,35.922694
10.359762742,1,401,7,7,-79.281279,-79.465885,36.10891,36.093713
2.965765283,1,402,10,10,-79.476693,-79.437501,36.06846,36.097426
4.422108579,1,403,3,3,-79.272282,-79.282459,36.090997,36.02753
5.938305334,1,404,4,4,-79.391896,-79.495735,36.10309,36.084506
10.688674707,1,405,2,2,-79.263914,-79.322221,36.09015,35.942825
9.351559720,1,406,1,1,-79.299371,-79.463841,36.12284,36.097126
0.680943689,1,407,8,8,-79.277443,-79.267657,36.075569,36.081448
10.328106425,1,408,5,5,-79.35972,-79.509386,36.164777,36.076881
4.270076557,1,409,7,7,-79.389448,-79.465885,36.091733,36.093713
1.487908374,1,410,10,10,-79.411118,-79.437501,36.100468,36.097426
4.437481319,1,411,3,3,-79.272193,-79.282459,36.091212,36.02753
11.173258423,1,412,1,1,-79.263914,-79.463841,36.09015,36.097126
1.860645300,1,413,7,7,-79.436309,-79.465885,36.106124,36.093713
5.867906743,1,414,1,1,-79.358747,-79.463841,36.096343,36.097126
10.576907932,1,415,5,5,-79.326453,-79.509386,36.116656,36.076881
12.485414718,1,416,4,4,-79.272282,-79.495735,36.090997,36.084506
15.083999095,1,417,3,3,-79.532572,-79.282459,36.109886,36.02753
10.627580723,1,418,2,2,-79.272193,-79.322221,36.091212,35.942825
3.696132763,1,419,7,7,-79.532051,-79.465885,36.095391,36.093713
10.875160330,1,420,1,1,-79.414199,-79.463841,35.944945,36.097126
1.269201128,1,421,3,3,-79.265531,-79.282459,36.015285,36.02753
7.770875402,1,422,2,2,-79.304464,-79.322221,36.054366,35.942825
12.503961410,1,423,2,2,-79.299371,-79.322221,36.12284,35.942825
13.813444350,1,424,3,3,-79.515456,-79.282459,36.094524,36.02753
4.357178098,1,425,3,3,-79.265111,-79.282459,36.089009,36.02753
2.651091681,1,426,10,10,-79.414317,-79.437501,36.063945,36.097426
2.314775449,1,427,3,3,-79.282362,-79.282459,35.99403,36.02753
14.709003902,1,428,3,3,-79.532051,-79.282459,36.095391,36.02753
15.049980589,1,429,2,2,-79.515456,-79.322221,36.094524,35.942825
8.090575171,1,430,10,10,-79.399878,-79.437501,35.984358,36.097426
13.461565119,1,431,4,4,-79.282362,-79.495735,35.99403,36.084506
11.125547895,1,432,5,5,-79.310186,-79.509386,36.074977,36.076881
4.549178971,1,433,9,9,-79.399878,-79.428373,35.984358,35.922694
9.239818337,1,434,10,10,-79.272193,-79.437501,36.091212,36.097426
12.786785098,1,435,6,6,-79.282362,-79.470681,35.99403,36.099201
15.679328697,1,436,9,9,-79.424768,-79.428373,36.149591,35.922694
1.265970609,1,437,7,7,-79.455736,-79.465885,36.110097,36.093713
5.555711679,1,438,1,1,-79.496133,-79.463841,36.021078,36.097126
8.117465280,1,439,8,8,-79.411118,-79.267657,36.100468,36.081448
9.454944322,1,440,1,1,-79.294934,-79.463841,36.107089,36.097126
15.510457642,1,441,2,2,-79.537372,-79.322221,36.084603,35.942825
3.857950033,1,442,6,6,-79.537372,-79.470681,36.084603,36.099201
14.415445238,1,443,8,8,-79.517408,-79.267657,36.134464,36.081448
6.898008699,1,444,6,6,-79.347847,-79.470681,36.088515,36.099201
4.635786857,1,445,10,10,-79.354631,-79.437501,36.093278,36.097426
10.683398008,1,446,8,8,-79.458793,-79.267657,36.075001,36.081448
11.049396152,1,447,1,1,-79.26646,-79.463841,36.085672,36.097126
4.635786857,1,448,10,10,-79.354631,-79.437501,36.093278,36.097426
11.862045600,1,449,5,5,-79.304867,-79.509386,36.030713,36.076881
12.630232737,1,450,2,2,-79.445573,-79.322221,36.095984,35.942825
3.035714701,1,451,1,1,-79.50878,-79.463841,36.072403,36.097126
10.850725729,1,452,4,4,-79.327582,-79.495735,36.005927,36.084506
9.360968012,1,453,3,3,-79.439226,-79.282459,36.075376,36.02753
12.032815442,1,454,2,2,-79.47714,-79.322221,36.063733,35.942825
4.901158886,1,455,3,3,-79.261366,-79.282459,36.096381,36.02753
14.724912632,1,456,8,8,-79.530832,-79.267657,36.094956,36.081448
11.591268931,1,457,8,8,-79.464175,-79.267657,36.135612,36.081448
10.279127962,1,458,7,7,-79.476575,-79.465885,35.945202,36.093713
3.073599716,1,459,10,10,-79.446663,-79.437501,36.141288,36.097426
1.852404377,1,460,8,8,-79.295071,-79.267657,36.066357,36.081448
3.192732823,1,461,1,1,-79.518521,-79.463841,36.110663,36.097126
1.319289731,1,462,4,4,-79.473971,-79.495735,36.091937,36.084506
10.850725729,1,463,4,4,-79.327582,-79.495735,36.005927,36.084506
1.771654496,1,464,4,4,-79.47714,-79.495735,36.063733,36.084506
6.534349155,1,465,7,7,-79.363384,-79.465885,36.04812,36.093713
5.395989334,1,466,1,1,-79.387203,-79.463841,36.049572,36.097126
10.759292481,1,467,10,10,-79.477731,-79.437501,35.945152,36.097426
0.857587918,1,468,7,7,-79.451377,-79.465885,36.089639,36.093713
12.889735868,1,469,10,10,-79.488011,-79.437501,35.915412,36.097426
3.008188723,1,470,6,6,-79.523976,-79.470681,36.092812,36.099201
11.430624082,1,471,9,9,-79.508633,-79.428373,36.074845,35.922694
1.738020097,1,472,1,1,-79.491744,-79.463841,36.085978,36.097126
12.517315071,1,473,8,8,-79.491744,-79.267657,36.085978,36.081448
12.368754509,1,474,3,3,-79.491744,-79.282459,36.085978,36.02753
10.279127962,1,475,7,7,-79.476575,-79.465885,35.945202,36.093713
3.207829586,1,476,10,10,-79.458521,-79.437501,36.140634,36.097426
4.511407766,1,477,7,7,-79.531458,-79.465885,36.055583,36.093713
15.599640056,1,478,5,5,-79.520191,-79.509386,35.851288,36.076881
9.055822616,1,479,2,2,-79.275626,-79.322221,36.068346,35.942825
5.662665622,1,480,5,5,-79.446663,-79.509386,36.141288,36.076881
0.669670209,1,481,1,1,-79.473971,-79.463841,36.091937,36.097126
14.334191018,1,482,8,8,-79.523976,-79.267657,36.092812,36.081448
17.165727666,1,483,2,2,-79.285105,-79.322221,36.189434,35.942825
13.641544826,1,484,3,3,-79.508889,-79.282459,35.953967,36.02753
10.529557988,1,485,1,1,-79.477932,-79.463841,35.945166,36.097126
11.420532054,1,486,7,7,-79.261366,-79.465885,36.096381,36.093713
8.493105998,1,487,5,5,-79.508889,-79.509386,35.953967,36.076881
15.646408094,1,488,2,2,-79.458521,-79.322221,36.140634,35.942825
1.730309012,1,489,5,5,-79.530832,-79.509386,36.094956,36.076881
11.131477094,1,490,8,8,-79.427569,-79.267657,36.177732,36.081448
7.755086068,1,491,6,6,-79.352207,-79.470681,36.040669,36.099201
9.679336529,1,492,4,4,-79.477932,-79.495735,35.945166,36.084506
5.427528722,1,493,7,7,-79.40633,-79.465885,36.031647,36.093713
8.326339722,1,494,7,7,-79.339,-79.465885,36.03047,36.093713
9.132566411,1,495,2,2,-79.315433,-79.322221,36.07488,35.942825
10.028025980,1,496,7,7,-79.314947,-79.465885,36.015153,36.093713
9.002820752,1,497,9,9,-79.314947,-79.428373,36.015153,35.922694
12.676442517,1,498,2,2,-79.494546,-79.322221,36.062079,35.942825
12.676442517,1,499,2,2,-79.494546,-79.322221,36.062079,35.942825
1.449180449,1,500,7,7,-79.440686,-79.465885,36.088691,36.093713
8.583349809,1,501,8,8,-79.411988,-79.267657,36.038819,36.081448
5.652906928,1,502,4,4,-79.395798,-79.495735,36.097591,36.084506
9.840170018,1,503,8,8,-79.443389,-79.267657,36.092063,36.081448
7.211943988,1,504,4,4,-79.393826,-79.495735,36.020432,36.084506
12.358925568,1,505,9,9,-79.285431,-79.428373,36.059132,35.922694
10.303496731,1,506,1,1,-79.285431,-79.463841,36.059132,36.097126
15.327303903,1,507,3,3,-79.420988,-79.282459,36.21906,36.02753
17.637329270,1,508,6,6,-79.494929,-79.470681,35.844704,36.099201
6.551625070,1,509,9,9,-79.494929,-79.428373,35.844704,35.922694
9.994741513,1,510,10,10,-79.294755,-79.437501,36.010223,36.097426
2.252965726,1,511,4,4,-79.458015,-79.495735,36.072941,36.084506
10.871682385,1,512,3,3,-79.47657,-79.282459,36.038234,36.02753
11.297058826,1,513,3,3,-79.480538,-79.282459,36.060381,36.02753
1.080136445,1,514,10,10,-79.427656,-79.437501,36.110883,36.097426
11.105305169,1,515,9,9,-79.535323,-79.428373,36.058128,35.922694
7.633770174,1,516,3,3,-79.287042,-79.282459,36.137946,36.02753
9.870056013,1,517,2,2,-79.3867,-79.322221,36.075804,35.942825
6.852043202,1,518,5,5,-79.3867,-79.509386,36.075804,36.076881
11.276504171,1,519,6,6,-79.290225,-79.470681,36.026034,36.099201
7.455539916,1,520,8,8,-79.399417,-79.267657,36.098924,36.081448
3.268079970,1,521,9,9,-79.380677,-79.428373,35.95,35.922694
4.591748773,1,522,7,7,-79.535323,-79.465885,36.058128,36.093713
11.204980952,1,523,5,5,-79.308752,-79.509386,36.078169,36.076881
22.843044823,1,524,9,9,-79.303554,-79.428373,36.237518,35.922694
18.752615677,1,525,2,2,-79.267836,-79.322221,36.210635,35.942825
15.678586646,1,526,2,2,-79.331865,-79.322221,36.169596,35.942825
8.826845031,1,527,8,8,-79.314504,-79.267657,35.959452,36.081448
0.631828578,1,528,8,8,-79.267947,-79.267657,36.090589,36.081448
11.045184420,1,529,8,8,-79.258262,-79.267657,36.241117,36.081448
7.762360403,1,530,8,8,-79.403118,-79.267657,36.106721,36.081448
10.982918879,1,531,4,4,-79.326723,-79.495735,36.003332,36.084506
13.056800880,1,532,6,6,-79.377541,-79.470681,35.925908,36.099201
12.689730798,1,533,5,5,-79.283348,-79.509386,36.095841,36.076881
2.903288051,1,534,7,7,-79.418085,-79.465885,36.110262,36.093713
14.090463229,1,535,10,10,-79.258262,-79.437501,36.241117,36.097426
14.831672239,1,536,8,8,-79.532508,-79.267657,36.097791,36.081448
7.337660335,1,537,9,9,-79.332385,-79.428373,35.995083,35.922694
6.866706114,1,538,1,1,-79.34467,-79.463841,36.121752,36.097126
5.274696989,1,539,4,4,-79.401491,-79.495735,36.08969,36.084506
7.699641759,1,540,8,8,-79.399261,-79.267657,36.048285,36.081448
10.389944213,1,541,3,3,-79.424153,-79.282459,36.124971,36.02753
15.307940234,1,542,9,9,-79.269056,-79.428373,36.102897,35.922694
12.407117908,1,543,3,3,-79.477605,-79.282459,35.942049,36.02753
2.765998006,1,544,6,6,-79.425753,-79.470681,36.082339,36.099201
4.272232921,1,545,1,1,-79.3908,-79.463841,36.078719,36.097126
12.291053847,1,546,2,2,-79.470097,-79.322221,36.074476,35.942825
3.708046496,1,547,3,3,-79.330493,-79.282459,35.990516,36.02753
5.532900949,1,548,4,4,-79.397812,-79.495735,36.096762,36.084506
10.243215999,1,549,8,8,-79.447738,-79.267657,36.109772,36.081448
0.577209857,1,550,8,8,-79.26206,-79.267657,36.088471,36.081448
9.815298328,1,551,10,10,-79.26206,-79.437501,36.088471,36.097426
8.976141952,1,552,10,10,-79.326723,-79.437501,36.003332,36.097426
12.581969256,1,553,5,5,-79.285406,-79.509386,36.096738,36.076881
12.581969256,1,554,5,5,-79.285406,-79.509386,36.096738,36.076881
2.247696168,1,555,6,6,-79.454138,-79.470681,36.069546,36.099201
9.192188391,1,556,10,10,-79.332385,-79.437501,35.995083,36.097426
1.396881852,1,557,1,1,-79.439531,-79.463841,36.101908,36.097126
3.297047653,1,558,6,6,-79.411908,-79.470681,36.094563,36.099201
10.299255318,1,559,9,9,-79.493,-79.428373,36.062275,35.922694
8.145064910,1,560,10,10,-79.473872,-79.437501,36.211587,36.097426
12.228298651,1,561,10,10,-79.303554,-79.437501,36.237518,36.097426
8.000477992,1,562,10,10,-79.3066,-79.437501,36.050392,36.097426
2.874485585,1,563,3,3,-79.333754,-79.282459,36.03065,36.02753
8.897417857,1,564,9,9,-79.436547,-79.428373,36.05129,35.922694
8.906171790,1,565,1,1,-79.331865,-79.463841,36.169596,36.097126
7.061785096,1,566,9,9,-79.303645,-79.428373,35.90718,35.922694
12.678413232,1,567,3,3,-79.267836,-79.282459,36.210635,36.02753
6.857837686,1,568,9,9,-79.314504,-79.428373,35.959452,35.922694
3.308404741,1,569,2,2,-79.377541,-79.322221,35.925908,35.942825
7.536090344,1,570,3,3,-79.347937,-79.282459,36.122894,36.02753
10.078947994,1,571,7,7,-79.285406,-79.465885,36.096738,36.093713
13.581790790,1,572,5,5,-79.314504,-79.509386,35.959452,36.076881
3.264949137,1,573,4,4,-79.437332,-79.495735,36.082284,36.084506
13.112683764,1,574,6,6,-79.346306,-79.470681,35.938288,36.099201
12.291053847,1,575,2,2,-79.470097,-79.322221,36.074476,35.942825
1.476253926,1,576,10,10,-79.43246,-79.437501,36.118399,36.097426
6.846707129,1,577,9,9,-79.318776,-79.428373,35.966804,35.922694
0.881917116,1,578,8,8,-79.27703,-79.267657,36.071176,36.081448
9.235444362,1,579,2,2,-79.440974,-79.322221,36.035733,35.942825
1.227299867,1,580,2,2,-79.314504,-79.322221,35.959452,35.942825
2.077309122,1,581,10,10,-79.455204,-79.437501,36.070985,36.097426
13.390285021,1,582,2,2,-79.424212,-79.322221,36.118184,35.942825
4.051080881,1,583,8,8,-79.287042,-79.267657,36.137946,36.081448
22.843044823,1,584,9,9,-79.303554,-79.428373,36.237518,35.922694
13.780651042,1,585,5,5,-79.262708,-79.509386,36.072012,36.076881
12.648398662,1,586,8,8,-79.492292,-79.267657,36.058227,36.081448
1.007598982,1,587,4,4,-79.477707,-79.495735,36.083893,36.084506
1.369493164,1,588,7,7,-79.449201,-79.465885,36.079186,36.093713
12.619038242,1,589,1,1,-79.294001,-79.463841,35.97675,36.097126
9.109306020,1,590,2,2,-79.379847,-79.322221,36.06614,35.942825
1.944680337,1,591,6,6,-79.499238,-79.470681,36.08309,36.099201
0.710790244,1,592,5,5,-79.499238,-79.509386,36.08309,36.076881
8.278661416,1,593,6,6,-79.399516,-79.470681,35.994111,36.099201
6.938259617,1,594,3,3,-79.399516,-79.282459,35.994111,36.02753
10.141402817,1,595,7,7,-79.284569,-79.465885,36.102517,36.093713
11.233167615,1,596,2,2,-79.284569,-79.322221,36.102517,35.942825
11.554626881,1,597,8,8,-79.472754,-79.267657,36.103721,36.081448
1.846410988,1,598,4,4,-79.472754,-79.495735,36.103721,36.084506
2.151231959,1,599,4,4,-79.528189,-79.495735,36.101285,36.084506
1.986402907,1,600,5,5,-79.528189,-79.509386,36.101285,36.076881
5.359026387,1,601,1,1,-79.423128,-79.463841,36.026898,36.097126
2.659481621,1,602,9,9,-79.47493,-79.428373,35.930444,35.922694
5.359026387,1,603,1,1,-79.423128,-79.463841,36.026898,36.097126
1.304099741,1,604,6,6,-79.456731,-79.470681,36.084064,36.099201
7.860960839,1,605,3,3,-79.423128,-79.282459,36.026898,36.02753
4.283565901,1,606,5,5,-79.433367,-79.509386,36.085162,36.076881
11.726164178,1,607,10,10,-79.47493,-79.437501,35.930444,36.097426
11.726164178,1,608,10,10,-79.47493,-79.437501,35.930444,36.097426
9.596810844,1,609,4,4,-79.338388,-79.495735,36.02875,36.084506
10.887645832,1,610,9,9,-79.458874,-79.428373,36.078319,35.922694
9.638808890,1,611,8,8,-79.440033,-79.267657,36.088748,36.081448
3.029652365,1,612,1,1,-79.411155,-79.463841,36.107633,36.097126
13.925404571,1,613,3,3,-79.49872,-79.282459,36.127855,36.02753
5.686433840,1,614,3,3,-79.373383,-79.282459,36.064516,36.02753
10.270459740,1,615,9,9,-79.373383,-79.428373,36.064516,35.922694
10.994753282,1,616,10,10,-79.319302,-79.437501,35.970215,36.097426
6.593751934,1,617,3,3,-79.353988,-79.282459,36.103445,36.02753
4.841609645,1,618,4,4,-79.423615,-79.495735,36.123421,36.084506
2.888530118,1,619,1,1,-79.423615,-79.463841,36.123421,36.097126
1.956315246,1,620,10,10,-79.423615,-79.437501,36.123421,36.097426
4.646216697,1,621,7,7,-79.415259,-79.465885,36.040358,36.093713
12.913443798,1,622,8,8,-79.49873,-79.267657,36.074476,36.081448
7.749880447,1,623,3,3,-79.359758,-79.282459,35.934434,36.02753
5.132956831,1,624,7,7,-79.374799,-79.465885,36.103799,36.093713
6.140607888,1,625,1,1,-79.380161,-79.463841,36.039485,36.097126
6.155320984,1,626,1,1,-79.353758,-79.463841,36.102031,36.097126
12.867176103,1,627,9,9,-79.374799,-79.428373,36.103799,35.922694
8.508324169,1,628,9,9,-79.380161,-79.428373,36.039485,35.922694
2.802278161,1,629,7,7,-79.425907,-79.465885,36.069201,36.093713
9.435952345,1,630,2,2,-79.309672,-79.322221,36.079007,35.942825
10.534983760,1,631,9,9,-79.490249,-79.428373,36.066706,35.922694
8.699148116,1,632,1,1,-79.309672,-79.463841,36.079007,36.097126
10.534983760,1,633,9,9,-79.490249,-79.428373,36.066706,35.922694
12.707805147,1,634,2,2,-79.490249,-79.322221,36.066706,35.942825
10.534983760,1,635,9,9,-79.490249,-79.428373,36.066706,35.922694
12.858965755,1,636,8,8,-79.485888,-79.267657,36.141029,36.081448
16.467619487,1,637,2,2,-79.485888,-79.322221,36.141029,35.942825
11.389243381,1,638,9,9,-79.526544,-79.428373,36.067123,35.922694
0.886220243,1,639,7,7,-79.48173,-79.465885,36.092963,36.093713
14.920638550,1,640,2,2,-79.428643,-79.322221,36.140874,35.942825
0.907997892,1,641,10,10,-79.45174,-79.437501,36.091078,36.097426
0.676358738,1,642,4,4,-79.500213,-79.495735,36.093601,36.084506
12.473292529,1,643,9,9,-79.500213,-79.428373,36.093601,35.922694
14.404712081,1,644,2,2,-79.500213,-79.322221,36.093601,35.942825
2.045328569,1,645,1,1,-79.500213,-79.463841,36.093601,36.097126
10.983640965,1,646,1,1,-79.268655,-79.463841,36.077433,36.097126
3.657977442,1,647,6,6,-79.428951,-79.470681,36.140021,36.099201
10.233582886,1,648,5,5,-79.525225,-79.509386,35.929333,36.076881
10.233582886,1,649,5,5,-79.525225,-79.509386,35.929333,36.076881
10.789560244,1,650,5,5,-79.316267,-79.509386,36.07251,36.076881
14.254752428,1,651,9,9,-79.266676,-79.428373,36.082217,35.922694
7.557295561,1,652,5,5,-79.380491,-79.509386,36.043643,36.076881
10.119625284,1,653,2,2,-79.266676,-79.322221,36.082217,35.942825
2.424711751,1,654,4,4,-79.452954,-79.495735,36.090519,36.084506
2.424711751,1,655,4,4,-79.452954,-79.495735,36.090519,36.084506
11.701034057,1,656,9,9,-79.27514,-79.428373,36.038022,35.922694
12.733662204,1,657,4,4,-79.27514,-79.495735,36.038022,36.084506
8.981538254,1,658,10,10,-79.278796,-79.437501,36.07629,36.097426
10.830957223,1,659,6,6,-79.278796,-79.470681,36.07629,36.099201
11.772911634,1,660,9,9,-79.45276,-79.428373,36.091929,35.922694
3.328633463,1,661,5,5,-79.45276,-79.509386,36.091929,36.076881
1.119670170,1,662,6,6,-79.45276,-79.470681,36.091929,36.099201
12.551017776,1,663,4,4,-79.320652,-79.495735,35.970732,36.084506
10.920936034,1,664,10,10,-79.320652,-79.437501,35.970732,36.097426
11.170353485,1,665,8,8,-79.467655,-79.267657,36.084522,36.081448
10.339559415,1,666,8,8,-79.44732,-79.267657,36.117751,36.081448
0.637976952,1,667,1,1,-79.452718,-79.463841,36.099241,36.097126
3.955900568,1,668,6,6,-79.426763,-79.470681,36.054282,36.099201
12.769438762,1,669,3,3,-79.496598,-79.282459,36.092221,36.02753
10.203365457,1,670,7,7,-79.327343,-79.465885,36.190087,36.093713
7.791579157,1,671,5,5,-79.370704,-79.509386,36.089284,36.076881
14.349794235,1,672,8,8,-79.523913,-79.267657,36.097143,36.081448
13.768748263,1,673,8,8,-79.512602,-79.267657,36.104471,36.081448
5.400860825,1,674,7,7,-79.381847,-79.465885,36.055038,36.093713
13.188507211,1,675,9,9,-79.415195,-79.428373,36.113264,35.922694
1.376024034,1,676,7,7,-79.465771,-79.465885,36.073799,36.093713
10.530136002,1,677,1,1,-79.280828,-79.463841,36.060436,36.097126
13.234106874,1,678,8,8,-79.504615,-79.267657,36.084656,36.081448
7.842471192,1,679,8,8,-79.32849,-79.267657,36.183761,36.081448
3.799260276,1,680,2,2,-79.265556,-79.322221,35.973147,35.942825
0.637976952,1,681,1,1,-79.452718,-79.463841,36.099241,36.097126
15.024617977,1,682,1,1,-79.258545,-79.463841,36.237883,36.097126
3.810151179,1,683,1,1,-79.530859,-79.463841,36.086744,36.097126
2.275550382,1,684,3,3,-79.280828,-79.282459,36.060436,36.02753
11.091356541,1,685,9,9,-79.439471,-79.428373,36.08296,35.922694
9.092858579,1,686,9,9,-79.426763,-79.428373,36.054282,35.922694
9.163679906,1,687,6,6,-79.30829,-79.470681,36.080038,36.099201
6.989244278,1,688,7,7,-79.540217,-79.465885,36.01235,36.093713
12.116119511,1,689,2,2,-79.273663,-79.322221,36.113719,35.942825
3.892206006,1,690,4,4,-79.427157,-79.495735,36.094598,36.084506
5.235608357,1,691,1,1,-79.475438,-79.463841,36.021937,36.097126
6.564735526,1,692,10,10,-79.330894,-79.437501,36.13755,36.097426
3.799260276,1,693,2,2,-79.265556,-79.322221,35.973147,35.942825
1.967423692,1,694,4,4,-79.530859,-79.495735,36.086744,36.084506
5.603139038,1,695,10,10,-79.345495,-79.437501,36.129847,36.097426
9.685348199,1,696,9,9,-79.329407,-79.428373,36.037732,35.922694
6.370031266,1,697,5,5,-79.403514,-79.509386,36.042623,36.076881
6.012963356,1,698,3,3,-79.389979,-79.282459,36.024184,36.02753
4.595666183,1,699,1,1,-79.413803,-79.463841,36.044327,36.097126
13.423922412,1,700,3,3,-79.509381,-79.282459,36.091488,36.02753
11.727424652,1,701,3,3,-79.456468,-79.282459,36.122533,36.02753
